Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
1640.000000	0.535596  	1640.000000	0.626032  	1640.000000	0.627554  	1640.000000	0.615429  	1640.000000	0.625972  	1640.000000	6.06987e-05	
1660.000000	0.535407  	1660.000000	0.625674  	1660.000000	0.62691   	1660.000000	0.6148    	1660.000000	0.625614  	1660.000000	6.00194e-05	
1680.000000	0.535254  	1680.000000	0.625351  	1680.000000	0.626294  	1680.000000	0.6142    	1680.000000	0.625291  	1680.000000	5.93556e-05	
1700.000000	0.535134  	1700.000000	0.625061  	1700.000000	0.625705  	1700.000000	0.613628  	1700.000000	0.625002  	1700.000000	5.87069e-05	
1750.000000	0.534977  	1750.000000	0.624475  	1750.000000	0.624349  	1750.000000	0.612308  	1750.000000	0.624418  	1750.000000	5.71475e-05	
1800.000000	0.535009  	1800.000000	0.624075  	1800.000000	0.623148  	1800.000000	0.611137  	1800.000000	0.62402   	1800.000000	5.56715e-05	
1850.000000	0.535217  	1850.000000	0.623846  	1850.000000	0.62209   	1850.000000	0.610099  	1850.000000	0.623792  	1850.000000	5.42723e-05	
1900.000000	0.535588  	1900.000000	0.623775  	1900.000000	0.62116   	1900.000000	0.609184  	1900.000000	0.623722  	1900.000000	5.2944e-05	
1950.000000	0.536112  	1950.000000	0.623848  	1950.000000	0.620343  	1950.000000	0.60838   	1950.000000	0.623797  	1950.000000	5.16813e-05	
2000.000000	0.536777  	2000.000000	0.624057  	2000.000000	0.619626  	2000.000000	0.607678  	2000.000000	0.624006  	2000.000000	5.04794e-05	
2100.000000	0.538496  	2100.000000	0.624838  	2100.000000	0.618455  	2100.000000	0.606542  	2100.000000	0.62479   	2100.000000	4.8241e-05	
2200.000000	0.540681  	2200.000000	0.626052  	2200.000000	0.617587  	2200.000000	0.605716  	2200.000000	0.626006  	2200.000000	4.61987e-05	
2300.000000	0.543278  	2300.000000	0.627641  	2300.000000	0.616982  	2300.000000	0.605152  	2300.000000	0.627596  	2300.000000	4.43277e-05	
2400.000000	0.546243  	2400.000000	0.629558  	2400.000000	0.616604  	2400.000000	0.604808  	2400.000000	0.629516  	2400.000000	4.2607e-05	
2500.000000	0.549537  	2500.000000	0.631764  	2500.000000	0.616423  	2500.000000	0.604652  	2500.000000	0.631723  	2500.000000	4.10189e-05	
2600.000000	0.553128  	2600.000000	0.634226  	2600.000000	0.616406  	2600.000000	0.604656  	2600.000000	0.634186  	2600.000000	3.95487e-05	
2700.000000	0.556988  	2700.000000	0.636914  	2700.000000	0.616529  	2700.000000	0.604796  	2700.000000	0.636875  	2700.000000	3.81834e-05	
2800.000000	0.561093  	2800.000000	0.639804  	2800.000000	0.616769  	2800.000000	0.605052  	2800.000000	0.639767  	2800.000000	3.69122e-05	
2900.000000	0.565422  	2900.000000	0.642875  	2900.000000	0.61711   	2900.000000	0.605408  	2900.000000	0.642839  	2900.000000	3.57255e-05	
3000.000000	0.569958  	3000.000000	0.646108  	3000.000000	0.617536  	3000.000000	0.60585   	3000.000000	0.646073  	3000.000000	3.46151e-05	
3200.000000	0.579585  	3200.000000	0.652999  	3200.000000	0.618601  	3200.000000	0.606944  	3200.000000	0.652967  	3200.000000	3.25952e-05	
3400.000000	0.589868  	3400.000000	0.660372  	3400.000000	0.619887  	3400.000000	0.608258  	3400.000000	0.660341  	3400.000000	3.08048e-05	
3600.000000	0.600726  	3600.000000	0.668144  	3600.000000	0.621339  	3600.000000	0.609733  	3600.000000	0.668114  	3600.000000	2.92065e-05	
3800.000000	0.612091  	3800.000000	0.676248  	3800.000000	0.622912  	3800.000000	0.611327  	3800.000000	0.67622   	3800.000000	2.77706e-05	
4000.000000	0.623911  	4000.000000	0.684634  	4000.000000	0.624573  	4000.000000	0.613005  	4000.000000	0.684607  	4000.000000	2.64733e-05	
4200.000000	0.636142  	4200.000000	0.693258  	4200.000000	0.626296  	4200.000000	0.614744  	4200.000000	0.693233  	4200.000000	2.52954e-05	
4400.000000	0.648748  	4400.000000	0.702086  	4400.000000	0.62806   	4400.000000	0.616523  	4400.000000	0.702062  	4400.000000	2.42209e-05	
4600.000000	0.6617    	4600.000000	0.71109   	4600.000000	0.62985   	4600.000000	0.618327  	4600.000000	0.711067  	4600.000000	2.32366e-05	
4800.000000	0.674972  	4800.000000	0.720246  	4800.000000	0.631654  	4800.000000	0.620146  	4800.000000	0.720224  	4800.000000	2.23315e-05	
5000.000000	0.688543  	5000.000000	0.729534  	5000.000000	0.633462  	5000.000000	0.621969  	5000.000000	0.729512  	5000.000000	2.14964e-05	
5250.000000	0.705901  	5250.000000	0.741303  	5250.000000	0.635719  	5250.000000	0.624244  	5250.000000	0.741283  	5250.000000	2.05389e-05	
5500.000000	0.723668  	5500.000000	0.753226  	5500.000000	0.637962  	5500.000000	0.626504  	5500.000000	0.753206  	5500.000000	1.96655e-05	
6000.000000	0.76034   	6000.000000	0.777442  	6000.000000	0.642378  	6000.000000	0.630954  	6000.000000	0.777424  	6000.000000	1.813e-05 	
6500.000000	0.798404  	6500.000000	0.802045  	6500.000000	0.646674  	6500.000000	0.635278  	6500.000000	0.802028  	6500.000000	1.6823e-05	
7000.000000	0.837752  	7000.000000	0.826935  	7000.000000	0.650834  	7000.000000	0.639458  	7000.000000	0.826919  	7000.000000	1.56968e-05	
7500.000000	0.878299  	7500.000000	0.852042  	7500.000000	0.654847  	7500.000000	0.643487  	7500.000000	0.852027  	7500.000000	1.47158e-05	
8000.000000	0.919987  	8000.000000	0.877314  	8000.000000	0.658675  	8000.000000	0.647364  	8000.000000	0.8773    	8000.000000	1.38535e-05	
8500.000000	0.962766  	8500.000000	0.90271   	8500.000000	0.662367  	8500.000000	0.651093  	8500.000000	0.902697  	8500.000000	1.30894e-05	
9000.000000	1.0066    	9000.000000	0.928201  	9000.000000	0.665944  	9000.000000	0.654677  	9000.000000	0.928189  	9000.000000	1.24074e-05	
9500.000000	1.05146   	9500.000000	0.953764  	9500.000000	0.669381  	9500.000000	0.658125  	9500.000000	0.953752  	9500.000000	1.17949e-05	
10000.000000	1.09732   	10000.000000	0.97938   	10000.000000	0.672672  	10000.000000	0.661443  	10000.000000	0.979369  	10000.000000	1.12417e-05	
11000.000000	1.19199   	11000.000000	1.03072   	11000.000000	0.678886  	11000.000000	0.667717  	11000.000000	1.03071   	11000.000000	1.02814e-05	
12000.000000	1.29048   	12000.000000	1.08213   	12000.000000	0.684677  	12000.000000	0.673553  	12000.000000	1.08212   	12000.000000	9.47621e-06	
13000.000000	1.39273   	13000.000000	1.13356   	13000.000000	0.690073  	13000.000000	0.679001  	13000.000000	1.13355   	13000.000000	8.79111e-06	
14000.000000	1.49868   	14000.000000	1.18498   	14000.000000	0.695108  	14000.000000	0.684102  	14000.000000	1.18497   	14000.000000	8.20085e-06	
15000.000000	1.60831   	15000.000000	1.23636   	15000.000000	0.699825  	15000.000000	0.688895  	15000.000000	1.23635   	15000.000000	7.68688e-06	
16000.000000	1.72159   	16000.000000	1.28768   	16000.000000	0.704264  	16000.000000	0.693411  	16000.000000	1.28767   	16000.000000	7.23516e-06	
17000.000000	1.83851   	17000.000000	1.33893   	17000.000000	0.708459  	17000.000000	0.697679  	17000.000000	1.33893   	17000.000000	6.83495e-06	
18000.000000	1.95907   	18000.000000	1.39012   	18000.000000	0.712436  	18000.000000	0.701724  	18000.000000	1.39011   	18000.000000	6.47784e-06	
19000.000000	2.08325   	19000.000000	1.44122   	19000.000000	0.716216  	19000.000000	0.705565  	19000.000000	1.44121   	19000.000000	6.15716e-06	
20000.000000	2.21107   	20000.000000	1.49224   	20000.000000	0.719818  	20000.000000	0.709222  	20000.000000	1.49224   	20000.000000	5.86756e-06	
21000.000000	2.34253   	21000.000000	1.54318   	21000.000000	0.723243  	21000.000000	0.712711  	21000.000000	1.54318   	21000.000000	5.60469e-06	
22000.000000	2.47764   	22000.000000	1.59404   	22000.000000	0.726483  	22000.000000	0.716046  	22000.000000	1.59403   	22000.000000	5.36499e-06	
23000.000000	2.6164    	23000.000000	1.64481   	23000.000000	0.729598  	23000.000000	0.719239  	23000.000000	1.6448    	23000.000000	5.14549e-06	
24000.000000	2.75883   	24000.000000	1.6955    	24000.000000	0.732581  	24000.000000	0.722301  	24000.000000	1.6955    	24000.000000	4.94372e-06	
25000.000000	2.90494   	25000.000000	1.74611   	25000.000000	0.735418  	25000.000000	0.725243  	25000.000000	1.7461    	25000.000000	4.75759e-06	
26000.000000	3.05475   	26000.000000	1.79664   	26000.000000	0.738143  	26000.000000	0.728073  	26000.000000	1.79663   	26000.000000	4.58535e-06	
27000.000000	3.20826   	27000.000000	1.84709   	27000.000000	0.740776  	27000.000000	0.730799  	27000.000000	1.84708   	27000.000000	4.42547e-06	
28000.000000	3.36549   	28000.000000	1.89746   	28000.000000	0.743312  	28000.000000	0.733428  	28000.000000	1.89745   	28000.000000	4.27666e-06	
29000.000000	3.52647   	29000.000000	1.94775   	29000.000000	0.745746  	29000.000000	0.735967  	29000.000000	1.94775   	29000.000000	4.13781e-06	
30000.000000	3.6912    	30000.000000	1.99797   	30000.000000	0.748087  	30000.000000	0.738422  	30000.000000	1.99797   	30000.000000	4.00793e-06	
32000.000000	4.03199   	32000.000000	2.09819   	32000.000000	0.752531  	32000.000000	0.743099  	32000.000000	2.09819   	32000.000000	3.77179e-06	
34000.000000	4.38802   	34000.000000	2.19813   	34000.000000	0.756702  	34000.000000	0.747495  	34000.000000	2.19813   	34000.000000	3.56261e-06	
36000.000000	4.75944   	36000.000000	2.29781   	36000.000000	0.76061   	36000.000000	0.751643  	36000.000000	2.29781   	36000.000000	3.37599e-06	
38000.000000	5.14639   	38000.000000	2.39723   	38000.000000	0.764272  	38000.000000	0.755568  	38000.000000	2.39722   	38000.000000	3.20844e-06	
40000.000000	5.54903   	40000.000000	2.4964    	40000.000000	0.767716  	40000.000000	0.759292  	40000.000000	2.4964    	40000.000000	3.05715e-06	
42000.000000	5.96754   	42000.000000	2.59534   	42000.000000	0.770971  	42000.000000	0.762835  	42000.000000	2.59533   	42000.000000	2.91984e-06	
44000.000000	6.40206   	44000.000000	2.69405   	44000.000000	0.774062  	44000.000000	0.766214  	44000.000000	2.69405   	44000.000000	2.79464e-06	
46000.000000	6.85278   	46000.000000	2.79255   	46000.000000	0.777008  	46000.000000	0.769442  	46000.000000	2.79254   	46000.000000	2.68002e-06	
48000.000000	7.31985   	48000.000000	2.89084   	48000.000000	0.779817  	48000.000000	0.772532  	48000.000000	2.89083   	48000.000000	2.57466e-06	
50000.000000	7.80345   	50000.000000	2.98893   	50000.000000	0.782484  	50000.000000	0.775495  	50000.000000	2.98892   	50000.000000	2.47749e-06	
