Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
280.000000	1.0757    	280.000000	1.45497   	280.000000	1.46088   	280.000000	1.44157   	280.000000	1.45451   	280.000000	0.000461455	
290.000000	1.05468   	290.000000	1.42608   	290.000000	1.43214   	290.000000	1.41281   	290.000000	1.42563   	290.000000	0.000446833	
300.000000	1.03501   	300.000000	1.39908   	300.000000	1.40529   	300.000000	1.38595   	300.000000	1.39865   	300.000000	0.000433143	
310.000000	1.01655   	310.000000	1.3738    	310.000000	1.38017   	310.000000	1.36082   	310.000000	1.37338   	310.000000	0.000420298	
320.000000	0.999192  	320.000000	1.35008   	320.000000	1.35662   	320.000000	1.33725   	320.000000	1.34967   	320.000000	0.000408221	
330.000000	0.982848  	330.000000	1.32778   	330.000000	1.33441   	330.000000	1.31511   	330.000000	1.32738   	330.000000	0.000396844	
340.000000	0.967431  	340.000000	1.30678   	340.000000	1.31349   	340.000000	1.29428   	340.000000	1.3064    	340.000000	0.000386108	
350.000000	0.952864  	350.000000	1.28698   	350.000000	1.29386   	350.000000	1.27465   	350.000000	1.28661   	350.000000	0.000375959	
360.000000	0.939081  	360.000000	1.26828   	360.000000	1.27529   	360.000000	1.25612   	360.000000	1.26791   	360.000000	0.00036635	
370.000000	0.926022  	370.000000	1.25058   	370.000000	1.25757   	370.000000	1.23849   	370.000000	1.25023   	370.000000	0.000357238	
380.000000	0.913631  	380.000000	1.23382   	380.000000	1.24086   	380.000000	1.22181   	380.000000	1.23347   	380.000000	0.000348585	
390.000000	0.901861  	390.000000	1.21793   	390.000000	1.22504   	390.000000	1.20599   	390.000000	1.21759   	390.000000	0.000340357	
400.000000	0.890666  	400.000000	1.20283   	400.000000	1.20996   	400.000000	1.19098   	400.000000	1.2025    	400.000000	0.000332522	
410.000000	0.880008  	410.000000	1.18848   	410.000000	1.19561   	410.000000	1.17672   	410.000000	1.18816   	410.000000	0.000325054	
420.000000	0.869849  	420.000000	1.17482   	420.000000	1.18203   	420.000000	1.16316   	420.000000	1.1745    	420.000000	0.000317926	
430.000000	0.860157  	430.000000	1.16181   	430.000000	1.1691    	430.000000	1.15024   	430.000000	1.1615    	430.000000	0.000311116	
440.000000	0.850901  	440.000000	1.1494    	440.000000	1.15674   	440.000000	1.13793   	440.000000	1.1491    	440.000000	0.000304602	
450.000000	0.842054  	450.000000	1.13755   	450.000000	1.14492   	450.000000	1.12618   	450.000000	1.13726   	450.000000	0.000298365	
460.000000	0.833591  	460.000000	1.12624   	460.000000	1.13362   	460.000000	1.11496   	460.000000	1.12594   	460.000000	0.000292388	
470.000000	0.825488  	470.000000	1.11541   	470.000000	1.12283   	470.000000	1.10424   	470.000000	1.11513   	470.000000	0.000286655	
480.000000	0.817724  	480.000000	1.10506   	480.000000	1.11254   	480.000000	1.09399   	480.000000	1.10478   	480.000000	0.00028115	
490.000000	0.810278  	490.000000	1.09514   	490.000000	1.10271   	490.000000	1.08417   	490.000000	1.09486   	490.000000	0.000275861	
500.000000	0.803135  	500.000000	1.08563   	500.000000	1.09329   	500.000000	1.07477   	500.000000	1.08536   	500.000000	0.000270775	
520.000000	0.789684  	520.000000	1.06776   	520.000000	1.07553   	520.000000	1.0571    	520.000000	1.0675    	520.000000	0.000261164	
540.000000	0.777252  	540.000000	1.05128   	540.000000	1.05913   	540.000000	1.04082   	540.000000	1.05103   	540.000000	0.000252236	
560.000000	0.765734  	560.000000	1.03604   	560.000000	1.04398   	560.000000	1.02577   	560.000000	1.0358    	560.000000	0.00024392	
580.000000	0.755042  	580.000000	1.02192   	580.000000	1.02995   	580.000000	1.01184   	580.000000	1.02168   	580.000000	0.000236154	
600.000000	0.745096  	600.000000	1.00881   	600.000000	1.01693   	600.000000	0.998905  	600.000000	1.00858   	600.000000	0.000228884	
620.000000	0.735829  	620.000000	0.996612  	620.000000	1.00481   	620.000000	0.986877  	620.000000	0.99639   	620.000000	0.000222065	
640.000000	0.72718   	640.000000	0.985246  	640.000000	0.993527  	640.000000	0.97567   	640.000000	0.98503   	640.000000	0.000215654	
660.000000	0.719095  	660.000000	0.974637  	660.000000	0.982988  	660.000000	0.96521   	660.000000	0.974427  	660.000000	0.000209616	
680.000000	0.711528  	680.000000	0.964719  	680.000000	0.973135  	680.000000	0.955431  	680.000000	0.964515  	680.000000	0.000203918	
700.000000	0.704437  	700.000000	0.955436  	700.000000	0.963907  	700.000000	0.946273  	700.000000	0.955238  	700.000000	0.000198534	
720.000000	0.697784  	720.000000	0.946736  	720.000000	0.955254  	720.000000	0.937687  	720.000000	0.946542  	720.000000	0.000193436	
740.000000	0.691536  	740.000000	0.938572  	740.000000	0.947127  	740.000000	0.929624  	740.000000	0.938383  	740.000000	0.000188602	
760.000000	0.685661  	760.000000	0.930903  	760.000000	0.939486  	760.000000	0.922044  	760.000000	0.930719  	760.000000	0.000184013	
780.000000	0.680134  	780.000000	0.923693  	780.000000	0.932293  	780.000000	0.914909  	780.000000	0.923513  	780.000000	0.00017965	
800.000000	0.67493   	800.000000	0.916907  	800.000000	0.925513  	800.000000	0.908185  	800.000000	0.916731  	800.000000	0.000175496	
820.000000	0.670025  	820.000000	0.910515  	820.000000	0.919117  	820.000000	0.901842  	820.000000	0.910344  	820.000000	0.000171536	
840.000000	0.665401  	840.000000	0.90449   	840.000000	0.913077  	840.000000	0.895853  	840.000000	0.904322  	840.000000	0.000167758	
860.000000	0.661038  	860.000000	0.898807  	860.000000	0.907367  	860.000000	0.890192  	860.000000	0.898643  	860.000000	0.000164148	
880.000000	0.65692   	880.000000	0.893443  	880.000000	0.901965  	880.000000	0.884837  	880.000000	0.893282  	880.000000	0.000160696	
900.000000	0.653032  	900.000000	0.888377  	900.000000	0.89685   	900.000000	0.879766  	900.000000	0.88822   	900.000000	0.000157391	
920.000000	0.649358  	920.000000	0.88359   	920.000000	0.892002  	920.000000	0.874962  	920.000000	0.883436  	920.000000	0.000154224	
940.000000	0.645887  	940.000000	0.879065  	940.000000	0.887405  	940.000000	0.870406  	940.000000	0.878914  	940.000000	0.000151187	
960.000000	0.642607  	960.000000	0.874786  	960.000000	0.883041  	960.000000	0.866082  	960.000000	0.874638  	960.000000	0.000148271	
980.000000	0.639506  	980.000000	0.870738  	980.000000	0.878895  	980.000000	0.861977  	980.000000	0.870593  	980.000000	0.000145469	
1000.000000	0.636574  	1000.000000	0.866908  	1000.000000	0.874956  	1000.000000	0.858075  	1000.000000	0.866765  	1000.000000	0.000142775	
1020.000000	0.633802  	1020.000000	0.863282  	1020.000000	0.871212  	1020.000000	0.854366  	1020.000000	0.863142  	1020.000000	0.000140182	
1040.000000	0.631181  	1040.000000	0.85985   	1040.000000	0.867653  	1040.000000	0.850837  	1040.000000	0.859712  	1040.000000	0.000137686	
1060.000000	0.628704  	1060.000000	0.8566    	1060.000000	0.864266  	1060.000000	0.847479  	1060.000000	0.856465  	1060.000000	0.000135279	
1080.000000	0.626363  	1080.000000	0.853524  	1080.000000	0.861037  	1080.000000	0.84428   	1080.000000	0.853391  	1080.000000	0.000132959	
1100.000000	0.62415   	1100.000000	0.85061   	1100.000000	0.857955  	1100.000000	0.841232  	1100.000000	0.85048   	1100.000000	0.000130719	
1120.000000	0.62206   	1120.000000	0.847852  	1120.000000	0.855009  	1120.000000	0.838327  	1120.000000	0.847723  	1120.000000	0.000128556	
1140.000000	0.620086  	1140.000000	0.84524   	1140.000000	0.852192  	1140.000000	0.835557  	1140.000000	0.845114  	1140.000000	0.000126466	
1160.000000	0.618223  	1160.000000	0.842768  	1160.000000	0.849501  	1160.000000	0.832914  	1160.000000	0.842644  	1160.000000	0.000124446	
1180.000000	0.616465  	1180.000000	0.840429  	1180.000000	0.846933  	1180.000000	0.830391  	1180.000000	0.840307  	1180.000000	0.000122491	
1200.000000	0.614808  	1200.000000	0.838216  	1200.000000	0.844484  	1200.000000	0.827983  	1200.000000	0.838095  	1200.000000	0.000120599	
1220.000000	0.613247  	1220.000000	0.836122  	1220.000000	0.842151  	1220.000000	0.825683  	1220.000000	0.836003  	1220.000000	0.000118766	
1240.000000	0.611778  	1240.000000	0.834143  	1240.000000	0.839927  	1240.000000	0.823485  	1240.000000	0.834026  	1240.000000	0.00011699	
1260.000000	0.610395  	1260.000000	0.832272  	1260.000000	0.837805  	1260.000000	0.821386  	1260.000000	0.832157  	1260.000000	0.000115268	
1280.000000	0.609097  	1280.000000	0.830506  	1280.000000	0.835778  	1280.000000	0.819378  	1280.000000	0.830392  	1280.000000	0.000113599	
1300.000000	0.607879  	1300.000000	0.828838  	1300.000000	0.83384   	1300.000000	0.817459  	1300.000000	0.828726  	1300.000000	0.000111978	
1320.000000	0.606737  	1320.000000	0.827266  	1320.000000	0.831985  	1320.000000	0.815624  	1320.000000	0.827155  	1320.000000	0.000110405	
1340.000000	0.605669  	1340.000000	0.825784  	1340.000000	0.830209  	1340.000000	0.813868  	1340.000000	0.825675  	1340.000000	0.000108876	
1360.000000	0.604671  	1360.000000	0.824388  	1360.000000	0.82851   	1360.000000	0.812189  	1360.000000	0.824281  	1360.000000	0.000107391	
1380.000000	0.603741  	1380.000000	0.823076  	1380.000000	0.826882  	1380.000000	0.810581  	1380.000000	0.82297   	1380.000000	0.000105948	
1400.000000	0.602877  	1400.000000	0.821842  	1400.000000	0.825325  	1400.000000	0.809043  	1400.000000	0.821738  	1400.000000	0.000104544	
1420.000000	0.602074  	1420.000000	0.820685  	1420.000000	0.823834  	1420.000000	0.807571  	1420.000000	0.820582  	1420.000000	0.000103178	
1440.000000	0.601332  	1440.000000	0.819601  	1440.000000	0.822407  	1440.000000	0.806161  	1440.000000	0.819499  	1440.000000	0.000101848	
1460.000000	0.600647  	1460.000000	0.818587  	1460.000000	0.821042  	1460.000000	0.804812  	1460.000000	0.818487  	1460.000000	0.000100554	
1480.000000	0.600018  	1480.000000	0.81764   	1480.000000	0.819736  	1480.000000	0.80352   	1480.000000	0.817541  	1480.000000	9.92929e-05	
1500.000000	0.599442  	1500.000000	0.816758  	1500.000000	0.818484  	1500.000000	0.802283  	1500.000000	0.81666   	1500.000000	9.80644e-05	
1520.000000	0.598918  	1520.000000	0.815938  	1520.000000	0.817285  	1520.000000	0.801098  	1520.000000	0.815841  	1520.000000	9.6867e-05	
