Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
1200.000000	0.435988  	1200.000000	0.594414  	1200.000000	0.596923  	1200.000000	0.587154  	1200.000000	0.594328  	1200.000000	8.66738e-05	
1220.000000	0.434881  	1220.000000	0.59293   	1220.000000	0.59528   	1220.000000	0.585524  	1220.000000	0.592844  	1220.000000	8.53554e-05	
1240.000000	0.433839  	1240.000000	0.591526  	1240.000000	0.593713  	1240.000000	0.583965  	1240.000000	0.591442  	1240.000000	8.40778e-05	
1260.000000	0.432859  	1260.000000	0.5902    	1260.000000	0.592217  	1260.000000	0.582476  	1260.000000	0.590117  	1260.000000	8.28392e-05	
1280.000000	0.431938  	1280.000000	0.588947  	1280.000000	0.590787  	1280.000000	0.581053  	1280.000000	0.588865  	1280.000000	8.16378e-05	
1300.000000	0.431074  	1300.000000	0.587765  	1300.000000	0.589418  	1300.000000	0.579692  	1300.000000	0.587684  	1300.000000	8.0472e-05	
1320.000000	0.430264  	1320.000000	0.586649  	1320.000000	0.588106  	1320.000000	0.578391  	1320.000000	0.58657   	1320.000000	7.93401e-05	
1340.000000	0.429507  	1340.000000	0.585598  	1340.000000	0.586847  	1340.000000	0.577146  	1340.000000	0.58552   	1340.000000	7.82408e-05	
1360.000000	0.428799  	1360.000000	0.584609  	1360.000000	0.585641  	1360.000000	0.575955  	1360.000000	0.584531  	1360.000000	7.71725e-05	
1380.000000	0.42814   	1380.000000	0.583678  	1380.000000	0.584485  	1380.000000	0.574815  	1380.000000	0.583602  	1380.000000	7.6134e-05	
1400.000000	0.427526  	1400.000000	0.582803  	1400.000000	0.583377  	1400.000000	0.573724  	1400.000000	0.582728  	1400.000000	7.51241e-05	
1420.000000	0.426957  	1420.000000	0.581983  	1420.000000	0.582317  	1420.000000	0.57268   	1420.000000	0.581909  	1420.000000	7.41415e-05	
1440.000000	0.42643   	1440.000000	0.581214  	1440.000000	0.581301  	1440.000000	0.571681  	1440.000000	0.581141  	1440.000000	7.31852e-05	
