Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
1520.000000	0.598918  	1520.000000	0.700815  	1520.000000	0.705055  	1520.000000	0.690654  	1520.000000	0.700743  	1520.000000	7.23582e-05	
1540.000000	0.598444  	1540.000000	0.700152  	1540.000000	0.704121  	1540.000000	0.689734  	1540.000000	0.70008   	1540.000000	7.14858e-05	
1560.000000	0.598017  	1560.000000	0.699536  	1560.000000	0.703228  	1560.000000	0.688854  	1560.000000	0.699466  	1560.000000	7.06349e-05	
1580.000000	0.597637  	1580.000000	0.698967  	1580.000000	0.702372  	1580.000000	0.688014  	1580.000000	0.698898  	1580.000000	6.98048e-05	
1600.000000	0.597302  	1600.000000	0.698443  	1600.000000	0.701553  	1600.000000	0.687211  	1600.000000	0.698374  	1600.000000	6.89946e-05	
1620.000000	0.59701   	1620.000000	0.697963  	1620.000000	0.700767  	1620.000000	0.686443  	1620.000000	0.697894  	1620.000000	6.82036e-05	
1640.000000	0.596759  	1640.000000	0.697523  	1640.000000	0.700016  	1640.000000	0.68571   	1640.000000	0.697456  	1640.000000	6.74312e-05	
1660.000000	0.596549  	1660.000000	0.697124  	1660.000000	0.699296  	1660.000000	0.68501   	1660.000000	0.697058  	1660.000000	6.66767e-05	
1680.000000	0.596378  	1680.000000	0.696764  	1680.000000	0.698608  	1680.000000	0.684341  	1680.000000	0.696698  	1680.000000	6.59395e-05	
1700.000000	0.596245  	1700.000000	0.696441  	1700.000000	0.697951  	1700.000000	0.683703  	1700.000000	0.696376  	1700.000000	6.52189e-05	
1750.000000	0.596069  	1750.000000	0.695789  	1750.000000	0.696436  	1750.000000	0.682233  	1750.000000	0.695725  	1750.000000	6.34869e-05	
1800.000000	0.596105  	1800.000000	0.695343  	1800.000000	0.695094  	1800.000000	0.680928  	1800.000000	0.695281  	1800.000000	6.18475e-05	
1850.000000	0.596337  	1850.000000	0.695088  	1850.000000	0.693909  	1850.000000	0.679772  	1850.000000	0.695028  	1850.000000	6.02935e-05	
1900.000000	0.596751  	1900.000000	0.695008  	1900.000000	0.692868  	1900.000000	0.678752  	1900.000000	0.694949  	1900.000000	5.88181e-05	
1950.000000	0.597334  	1950.000000	0.69509   	1950.000000	0.691953  	1950.000000	0.677856  	1950.000000	0.695033  	1950.000000	5.74156e-05	
2000.000000	0.598075  	2000.000000	0.695322  	2000.000000	0.691153  	2000.000000	0.677073  	2000.000000	0.695266  	2000.000000	5.60807e-05	
2100.000000	0.59999   	2100.000000	0.696193  	2100.000000	0.689852  	2100.000000	0.675808  	2100.000000	0.69614   	2100.000000	5.35944e-05	
2200.000000	0.602425  	2200.000000	0.697545  	2200.000000	0.688896  	2200.000000	0.674888  	2200.000000	0.697494  	2200.000000	5.13261e-05	
2300.000000	0.605319  	2300.000000	0.699316  	2300.000000	0.688229  	2300.000000	0.674259  	2300.000000	0.699266  	2300.000000	4.92478e-05	
2400.000000	0.608623  	2400.000000	0.701452  	2400.000000	0.687809  	2400.000000	0.673876  	2400.000000	0.701405  	2400.000000	4.73365e-05	
2500.000000	0.612293  	2500.000000	0.70391   	2500.000000	0.687598  	2500.000000	0.673703  	2500.000000	0.703864  	2500.000000	4.55725e-05	
2600.000000	0.616294  	2600.000000	0.706653  	2600.000000	0.687569  	2600.000000	0.673706  	2600.000000	0.706609  	2600.000000	4.39394e-05	
2700.000000	0.620595  	2700.000000	0.709648  	2700.000000	0.687697  	2700.000000	0.673862  	2700.000000	0.709605  	2700.000000	4.24229e-05	
2800.000000	0.625169  	2800.000000	0.712868  	2800.000000	0.68796   	2800.000000	0.674147  	2800.000000	0.712827  	2800.000000	4.10108e-05	
2900.000000	0.629992  	2900.000000	0.716289  	2900.000000	0.688339  	2900.000000	0.674544  	2900.000000	0.716249  	2900.000000	3.96926e-05	
3000.000000	0.635045  	3000.000000	0.719892  	3000.000000	0.688818  	3000.000000	0.675037  	3000.000000	0.719853  	3000.000000	3.84592e-05	
3200.000000	0.645772  	3200.000000	0.72757   	3200.000000	0.690016  	3200.000000	0.676256  	3200.000000	0.727534  	3200.000000	3.62155e-05	
3400.000000	0.65723   	3400.000000	0.735785  	3400.000000	0.691455  	3400.000000	0.67772   	3400.000000	0.735751  	3400.000000	3.42266e-05	
3600.000000	0.669327  	3600.000000	0.744444  	3600.000000	0.693065  	3600.000000	0.679363  	3600.000000	0.744411  	3600.000000	3.2451e-05	
3800.000000	0.681991  	3800.000000	0.753474  	3800.000000	0.694799  	3800.000000	0.681139  	3800.000000	0.753443  	3800.000000	3.08559e-05	
4000.000000	0.69516   	4000.000000	0.762817  	4000.000000	0.696622  	4000.000000	0.683009  	4000.000000	0.762788  	4000.000000	2.94149e-05	
4200.000000	0.708788  	4200.000000	0.772426  	4200.000000	0.698515  	4200.000000	0.684946  	4200.000000	0.772398  	4200.000000	2.81063e-05	
4400.000000	0.722834  	4400.000000	0.782263  	4400.000000	0.700461  	4400.000000	0.686928  	4400.000000	0.782236  	4400.000000	2.69126e-05	
4600.000000	0.737264  	4600.000000	0.792295  	4600.000000	0.702443  	4600.000000	0.688939  	4600.000000	0.792269  	4600.000000	2.58191e-05	
4800.000000	0.752052  	4800.000000	0.802496  	4800.000000	0.704449  	4800.000000	0.690965  	4800.000000	0.802471  	4800.000000	2.48137e-05	
5000.000000	0.767173  	5000.000000	0.812844  	5000.000000	0.706469  	5000.000000	0.692996  	5000.000000	0.812821  	5000.000000	2.38859e-05	
5250.000000	0.786513  	5250.000000	0.825958  	5250.000000	0.708998  	5250.000000	0.695531  	5250.000000	0.825935  	5250.000000	2.28222e-05	
5500.000000	0.806309  	5500.000000	0.839242  	5500.000000	0.711521  	5500.000000	0.69805   	5500.000000	0.83922   	5500.000000	2.18519e-05	
6000.000000	0.847169  	6000.000000	0.866224  	6000.000000	0.716495  	6000.000000	0.703007  	6000.000000	0.866204  	6000.000000	2.01459e-05	
6500.000000	0.88958   	6500.000000	0.893636  	6500.000000	0.721283  	6500.000000	0.707825  	6500.000000	0.893618  	6500.000000	1.86939e-05	
7000.000000	0.933421  	7000.000000	0.921369  	7000.000000	0.72591   	7000.000000	0.712483  	7000.000000	0.921352  	7000.000000	1.74426e-05	
7500.000000	0.978599  	7500.000000	0.949343  	7500.000000	0.730328  	7500.000000	0.716972  	7500.000000	0.949327  	7500.000000	1.63528e-05	
8000.000000	1.02505   	8000.000000	0.977501  	8000.000000	0.73462   	8000.000000	0.721292  	8000.000000	0.977485  	8000.000000	1.53947e-05	
8500.000000	1.07271   	8500.000000	1.0058    	8500.000000	0.738763  	8500.000000	0.725446  	8500.000000	1.00578   	8500.000000	1.45457e-05	
9000.000000	1.12155   	9000.000000	1.0342    	9000.000000	0.742736  	9000.000000	0.72944   	9000.000000	1.03419   	9000.000000	1.3788e-05	
9500.000000	1.17153   	9500.000000	1.06268   	9500.000000	0.746552  	9500.000000	0.733282  	9500.000000	1.06267   	9500.000000	1.31074e-05	
10000.000000	1.22263   	10000.000000	1.09122   	10000.000000	0.750225  	10000.000000	0.736978  	10000.000000	1.09121   	10000.000000	1.24928e-05	
11000.000000	1.32811   	11000.000000	1.14842   	11000.000000	0.757162  	11000.000000	0.743969  	11000.000000	1.14841   	11000.000000	1.14258e-05	
12000.000000	1.43785   	12000.000000	1.20571   	12000.000000	0.763602  	12000.000000	0.750472  	12000.000000	1.2057    	12000.000000	1.05312e-05	
13000.000000	1.55177   	13000.000000	1.26301   	13000.000000	0.769596  	13000.000000	0.756541  	13000.000000	1.263     	13000.000000	9.7699e-06	
14000.000000	1.66983   	14000.000000	1.3203    	14000.000000	0.775194  	14000.000000	0.762225  	14000.000000	1.32029   	14000.000000	9.11404e-06	
15000.000000	1.79198   	15000.000000	1.37755   	15000.000000	0.780443  	15000.000000	0.767565  	15000.000000	1.37754   	15000.000000	8.54292e-06	
16000.000000	1.91819   	16000.000000	1.43473   	16000.000000	0.785386  	16000.000000	0.772597  	16000.000000	1.43472   	16000.000000	8.04098e-06	
17000.000000	2.04847   	17000.000000	1.49184   	17000.000000	0.790057  	17000.000000	0.777353  	17000.000000	1.49183   	17000.000000	7.59627e-06	
18000.000000	2.18279   	18000.000000	1.54886   	18000.000000	0.794483  	18000.000000	0.781859  	18000.000000	1.54886   	18000.000000	7.19945e-06	
19000.000000	2.32116   	19000.000000	1.6058    	19000.000000	0.798689  	19000.000000	0.786139  	19000.000000	1.6058    	19000.000000	6.8431e-06	
20000.000000	2.46357   	20000.000000	1.66265   	20000.000000	0.802696  	20000.000000	0.790214  	20000.000000	1.66265   	20000.000000	6.52129e-06	
21000.000000	2.61005   	21000.000000	1.71941   	21000.000000	0.80651   	21000.000000	0.794101  	21000.000000	1.7194    	21000.000000	6.22918e-06	
22000.000000	2.76058   	22000.000000	1.77607   	22000.000000	0.810122  	22000.000000	0.797816  	22000.000000	1.77607   	22000.000000	5.96281e-06	
23000.000000	2.91519   	23000.000000	1.83264   	23000.000000	0.813569  	23000.000000	0.801374  	23000.000000	1.83264   	23000.000000	5.71889e-06	
24000.000000	3.07389   	24000.000000	1.88912   	24000.000000	0.816872  	24000.000000	0.804786  	24000.000000	1.88912   	24000.000000	5.49466e-06	
25000.000000	3.23668   	25000.000000	1.94551   	25000.000000	0.820041  	25000.000000	0.808064  	25000.000000	1.9455    	25000.000000	5.28783e-06	
26000.000000	3.40359   	26000.000000	2.00181   	26000.000000	0.823082  	26000.000000	0.811217  	26000.000000	2.0018    	26000.000000	5.09642e-06	
27000.000000	3.57463   	27000.000000	2.05802   	27000.000000	0.826003  	27000.000000	0.814254  	27000.000000	2.05801   	27000.000000	4.91875e-06	
28000.000000	3.74983   	28000.000000	2.11414   	28000.000000	0.828809  	28000.000000	0.817184  	28000.000000	2.11414   	28000.000000	4.75338e-06	
29000.000000	3.92918   	29000.000000	2.17018   	29000.000000	0.831506  	29000.000000	0.820013  	29000.000000	2.17017   	29000.000000	4.59907e-06	
30000.000000	4.11272   	30000.000000	2.22613   	30000.000000	0.834105  	30000.000000	0.822748  	30000.000000	2.22613   	30000.000000	4.45473e-06	
32000.000000	4.49244   	32000.000000	2.3378    	32000.000000	0.839042  	32000.000000	0.827959  	32000.000000	2.3378    	32000.000000	4.19231e-06	
34000.000000	4.88912   	34000.000000	2.44916   	34000.000000	0.843672  	34000.000000	0.832858  	34000.000000	2.44915   	34000.000000	3.95985e-06	
36000.000000	5.30295   	36000.000000	2.56021   	36000.000000	0.848005  	36000.000000	0.837479  	36000.000000	2.56021   	36000.000000	3.75245e-06	
38000.000000	5.73409   	38000.000000	2.67098   	38000.000000	0.852063  	38000.000000	0.841852  	38000.000000	2.67098   	38000.000000	3.56624e-06	
40000.000000	6.18272   	40000.000000	2.78148   	40000.000000	0.855877  	40000.000000	0.846002  	40000.000000	2.78148   	40000.000000	3.3981e-06	
42000.000000	6.64902   	42000.000000	2.89172   	42000.000000	0.859477  	42000.000000	0.849949  	42000.000000	2.89171   	42000.000000	3.2455e-06	
44000.000000	7.13316   	44000.000000	3.0017    	44000.000000	0.862891  	44000.000000	0.853713  	44000.000000	3.0017    	44000.000000	3.10636e-06	
46000.000000	7.63535   	46000.000000	3.11145   	46000.000000	0.866142  	46000.000000	0.85731   	46000.000000	3.11145   	46000.000000	2.97897e-06	
48000.000000	8.15576   	48000.000000	3.22096   	48000.000000	0.869239  	48000.000000	0.860753  	48000.000000	3.22096   	48000.000000	2.86188e-06	
50000.000000	8.69458   	50000.000000	3.33025   	50000.000000	0.872178  	50000.000000	0.864055  	50000.000000	3.33025   	50000.000000	2.75388e-06	
