Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
1660.000000	0.535407  	1660.000000	0.72855   	1660.000000	0.726322  	1660.000000	0.712709  	1660.000000	0.72847   	1660.000000	8.0396e-05	
1680.000000	0.535254  	1680.000000	0.728191  	1680.000000	0.725553  	1680.000000	0.711958  	1680.000000	0.728111  	1680.000000	7.95071e-05	
1700.000000	0.535134  	1700.000000	0.727871  	1700.000000	0.724816  	1700.000000	0.71124   	1700.000000	0.727793  	1700.000000	7.86383e-05	
1750.000000	0.534977  	1750.000000	0.727238  	1750.000000	0.72311   	1750.000000	0.709575  	1750.000000	0.727161  	1750.000000	7.65499e-05	
1800.000000	0.535009  	1800.000000	0.726825  	1800.000000	0.721588  	1800.000000	0.708086  	1800.000000	0.72675   	1800.000000	7.45733e-05	
1850.000000	0.535217  	1850.000000	0.726615  	1850.000000	0.720235  	1850.000000	0.706756  	1850.000000	0.726542  	1850.000000	7.26994e-05	
1900.000000	0.535588  	1900.000000	0.726592  	1900.000000	0.719033  	1900.000000	0.705571  	1900.000000	0.726521  	1900.000000	7.09206e-05	
1950.000000	0.536112  	1950.000000	0.726741  	1950.000000	0.717964  	1950.000000	0.704517  	1950.000000	0.726672  	1950.000000	6.92295e-05	
2000.000000	0.536777  	2000.000000	0.72705   	2000.000000	0.717015  	2000.000000	0.703584  	2000.000000	0.726982  	2000.000000	6.76199e-05	
2100.000000	0.538496  	2100.000000	0.728101  	2100.000000	0.715429  	2100.000000	0.702036  	2100.000000	0.728037  	2100.000000	6.46221e-05	
2200.000000	0.540681  	2200.000000	0.729665  	2200.000000	0.714203  	2200.000000	0.700859  	2200.000000	0.729603  	2200.000000	6.1887e-05	
2300.000000	0.543278  	2300.000000	0.731675  	2300.000000	0.71329   	2300.000000	0.699992  	2300.000000	0.731615  	2300.000000	5.93812e-05	
2400.000000	0.546243  	2400.000000	0.734074  	2400.000000	0.712648  	2400.000000	0.699389  	2400.000000	0.734017  	2400.000000	5.70766e-05	
2500.000000	0.549537  	2500.000000	0.736816  	2500.000000	0.71224   	2500.000000	0.699009  	2500.000000	0.736761  	2500.000000	5.49497e-05	
2600.000000	0.553128  	2600.000000	0.739862  	2600.000000	0.71203   	2600.000000	0.698821  	2600.000000	0.739809  	2600.000000	5.29806e-05	
2700.000000	0.556988  	2700.000000	0.743176  	2700.000000	0.711986  	2700.000000	0.698797  	2700.000000	0.743125  	2700.000000	5.1152e-05	
2800.000000	0.561093  	2800.000000	0.74673   	2800.000000	0.712085  	2800.000000	0.698913  	2800.000000	0.74668   	2800.000000	4.94494e-05	
2900.000000	0.565422  	2900.000000	0.750498  	2900.000000	0.712305  	2900.000000	0.69915   	2900.000000	0.75045   	2900.000000	4.786e-05 	
3000.000000	0.569958  	3000.000000	0.754459  	3000.000000	0.712628  	3000.000000	0.699491  	3000.000000	0.754413  	3000.000000	4.63728e-05	
3200.000000	0.579585  	3200.000000	0.762885  	3200.000000	0.713533  	3200.000000	0.70043   	3200.000000	0.762842  	3200.000000	4.36674e-05	
3400.000000	0.589868  	3400.000000	0.771883  	3400.000000	0.714711  	3400.000000	0.701639  	3400.000000	0.771841  	3400.000000	4.12693e-05	
3600.000000	0.600726  	3600.000000	0.781352  	3600.000000	0.716094  	3600.000000	0.703048  	3600.000000	0.781313  	3600.000000	3.91285e-05	
3800.000000	0.612091  	3800.000000	0.791217  	3800.000000	0.71763   	3800.000000	0.704606  	3800.000000	0.79118   	3800.000000	3.72052e-05	
4000.000000	0.623911  	4000.000000	0.801415  	4000.000000	0.719279  	4000.000000	0.706275  	4000.000000	0.80138   	4000.000000	3.54676e-05	
4200.000000	0.636142  	4200.000000	0.811896  	4200.000000	0.721009  	4200.000000	0.708023  	4200.000000	0.811862  	4200.000000	3.38898e-05	
4400.000000	0.648748  	4400.000000	0.822618  	4400.000000	0.722797  	4400.000000	0.709828  	4400.000000	0.822586  	4400.000000	3.24505e-05	
4600.000000	0.6617    	4600.000000	0.833549  	4600.000000	0.724623  	4600.000000	0.711671  	4600.000000	0.833518  	4600.000000	3.1132e-05	
4800.000000	0.674972  	4800.000000	0.844659  	4800.000000	0.726473  	4800.000000	0.713537  	4800.000000	0.844629  	4800.000000	2.99197e-05	
5000.000000	0.688543  	5000.000000	0.855926  	5000.000000	0.728337  	5000.000000	0.715417  	5000.000000	0.855897  	5000.000000	2.8801e-05	
5250.000000	0.705901  	5250.000000	0.870198  	5250.000000	0.730671  	5250.000000	0.717772  	5250.000000	0.870171  	5250.000000	2.75184e-05	
5500.000000	0.723668  	5500.000000	0.884651  	5500.000000	0.732999  	5500.000000	0.720119  	5500.000000	0.884625  	5500.000000	2.63485e-05	
6000.000000	0.76034   	6000.000000	0.913997  	6000.000000	0.737601  	6000.000000	0.724759  	6000.000000	0.913973  	6000.000000	2.42915e-05	
6500.000000	0.798404  	6500.000000	0.943798  	6500.000000	0.742096  	6500.000000	0.729286  	6500.000000	0.943776  	6500.000000	2.25407e-05	
7000.000000	0.837752  	7000.000000	0.973939  	7000.000000	0.74646   	7000.000000	0.733673  	7000.000000	0.973918  	7000.000000	2.10319e-05	
7500.000000	0.878299  	7500.000000	1.00434   	7500.000000	0.75068   	7500.000000	0.73791   	7500.000000	1.00432   	7500.000000	1.97178e-05	
8000.000000	0.919987  	8000.000000	1.03492   	8000.000000	0.754707  	8000.000000	0.741993  	8000.000000	1.03491   	8000.000000	1.85626e-05	
8500.000000	0.962766  	8500.000000	1.06566   	8500.000000	0.758596  	8500.000000	0.745922  	8500.000000	1.06564   	8500.000000	1.75389e-05	
9000.000000	1.0066    	9000.000000	1.09651   	9000.000000	0.762369  	9000.000000	0.749704  	9000.000000	1.09649   	9000.000000	1.66253e-05	
9500.000000	1.05146   	9500.000000	1.12743   	9500.000000	0.765995  	9500.000000	0.753343  	9500.000000	1.12742   	9500.000000	1.58047e-05	
10000.000000	1.09732   	10000.000000	1.15843   	10000.000000	0.769469  	10000.000000	0.756846  	10000.000000	1.15841   	10000.000000	1.50635e-05	
11000.000000	1.19199   	11000.000000	1.22053   	11000.000000	0.776028  	11000.000000	0.763473  	11000.000000	1.22051   	11000.000000	1.3777e-05	
12000.000000	1.29048   	12000.000000	1.28271   	12000.000000	0.782142  	12000.000000	0.769638  	12000.000000	1.2827    	12000.000000	1.26983e-05	
13000.000000	1.39273   	13000.000000	1.34492   	13000.000000	0.787839  	13000.000000	0.775392  	13000.000000	1.34491   	13000.000000	1.17804e-05	
14000.000000	1.49868   	14000.000000	1.4071    	14000.000000	0.793152  	14000.000000	0.78078   	14000.000000	1.40709   	14000.000000	1.09896e-05	
15000.000000	1.60831   	15000.000000	1.46923   	15000.000000	0.798128  	15000.000000	0.785841  	15000.000000	1.46922   	15000.000000	1.03009e-05	
16000.000000	1.72159   	16000.000000	1.53129   	16000.000000	0.802809  	16000.000000	0.790609  	16000.000000	1.53128   	16000.000000	9.69571e-06	
17000.000000	1.83851   	17000.000000	1.59327   	17000.000000	0.807231  	17000.000000	0.795114  	17000.000000	1.59326   	17000.000000	9.15949e-06	
18000.000000	1.95907   	18000.000000	1.65515   	18000.000000	0.811422  	18000.000000	0.79938   	18000.000000	1.65514   	18000.000000	8.68101e-06	
19000.000000	2.08325   	19000.000000	1.71694   	19000.000000	0.815404  	19000.000000	0.803432  	19000.000000	1.71693   	19000.000000	8.25133e-06	
20000.000000	2.21107   	20000.000000	1.77863   	20000.000000	0.819197  	20000.000000	0.807287  	20000.000000	1.77862   	20000.000000	7.8633e-06	
21000.000000	2.34253   	21000.000000	1.84022   	21000.000000	0.822802  	21000.000000	0.810963  	21000.000000	1.84021   	21000.000000	7.51108e-06	
22000.000000	2.47764   	22000.000000	1.9017    	22000.000000	0.826209  	22000.000000	0.814476  	22000.000000	1.9017    	22000.000000	7.18989e-06	
23000.000000	2.6164    	23000.000000	1.96309   	23000.000000	0.829484  	23000.000000	0.817839  	23000.000000	1.96308   	23000.000000	6.89578e-06	
24000.000000	2.75883   	24000.000000	2.02437   	24000.000000	0.832619  	24000.000000	0.821062  	24000.000000	2.02437   	24000.000000	6.62542e-06	
25000.000000	2.90494   	25000.000000	2.08556   	25000.000000	0.835597  	25000.000000	0.824158  	25000.000000	2.08555   	25000.000000	6.37602e-06	
26000.000000	3.05475   	26000.000000	2.14664   	26000.000000	0.838455  	26000.000000	0.827135  	26000.000000	2.14664   	26000.000000	6.14522e-06	
27000.000000	3.20826   	27000.000000	2.20763   	27000.000000	0.841218  	27000.000000	0.830002  	27000.000000	2.20763   	27000.000000	5.93099e-06	
28000.000000	3.36549   	28000.000000	2.26853   	28000.000000	0.843877  	28000.000000	0.832767  	28000.000000	2.26852   	28000.000000	5.73159e-06	
29000.000000	3.52647   	29000.000000	2.32933   	29000.000000	0.846428  	29000.000000	0.835435  	29000.000000	2.32933   	29000.000000	5.54553e-06	
30000.000000	3.6912    	30000.000000	2.39005   	30000.000000	0.848878  	30000.000000	0.838014  	30000.000000	2.39004   	30000.000000	5.37149e-06	
32000.000000	4.03199   	32000.000000	2.51121   	32000.000000	0.853529  	32000.000000	0.842926  	32000.000000	2.5112    	32000.000000	5.05506e-06	
34000.000000	4.38802   	34000.000000	2.63203   	34000.000000	0.857891  	34000.000000	0.847541  	34000.000000	2.63202   	34000.000000	4.77476e-06	
36000.000000	4.75944   	36000.000000	2.75252   	36000.000000	0.861973  	36000.000000	0.851893  	36000.000000	2.75252   	36000.000000	4.52468e-06	
38000.000000	5.14639   	38000.000000	2.87271   	38000.000000	0.865793  	38000.000000	0.856008  	38000.000000	2.8727    	38000.000000	4.30015e-06	
40000.000000	5.54903   	40000.000000	2.99259   	40000.000000	0.869381  	40000.000000	0.859912  	40000.000000	2.99259   	40000.000000	4.09741e-06	
42000.000000	5.96754   	42000.000000	3.1122    	42000.000000	0.87277   	42000.000000	0.863624  	42000.000000	3.11219   	42000.000000	3.91341e-06	
44000.000000	6.40206   	44000.000000	3.23153   	44000.000000	0.875985  	44000.000000	0.867162  	44000.000000	3.23152   	44000.000000	3.74564e-06	
46000.000000	6.85278   	46000.000000	3.3506    	46000.000000	0.879047  	46000.000000	0.870541  	46000.000000	3.35059   	46000.000000	3.59203e-06	
48000.000000	7.31985   	48000.000000	3.46941   	48000.000000	0.881964  	48000.000000	0.873775  	48000.000000	3.46941   	48000.000000	3.45085e-06	
50000.000000	7.80345   	50000.000000	3.58799   	50000.000000	0.884731  	50000.000000	0.876875  	50000.000000	3.58799   	50000.000000	3.32062e-06	
