Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
38.000000	3.19049   	38.000000	3.80994   	38.000000	3.7764    	38.000000	3.83416   	38.000000	3.80853   	38.000000	0.00141167	
41.000000	3.00815   	41.000000	3.59079   	41.000000	3.56074   	41.000000	3.60823   	41.000000	3.58947   	41.000000	0.00131765	
44.000000	2.84815   	44.000000	3.39805   	44.000000	3.37096   	44.000000	3.41028   	44.000000	3.39681   	44.000000	0.00123584	
47.000000	2.70655   	47.000000	3.22722   	47.000000	3.20308   	47.000000	3.23537   	47.000000	3.22606   	47.000000	0.00116398	
50.000000	2.58029   	50.000000	3.07476   	50.000000	3.05298   	50.000000	3.0797    	50.000000	3.07366   	50.000000	0.00110034	
55.000000	2.39765   	55.000000	2.85409   	55.000000	2.83561   	55.000000	2.85503   	55.000000	2.85308   	55.000000	0.00100898	
60.000000	2.24274   	60.000000	2.66692   	60.000000	2.65115   	60.000000	2.66506   	60.000000	2.66599   	60.000000	0.000932159	
65.000000	2.1096    	65.000000	2.50614   	65.000000	2.49273   	65.000000	2.50228   	65.000000	2.50527   	65.000000	0.000866618	
70.000000	1.99385   	70.000000	2.36653   	70.000000	2.35504   	70.000000	2.3612    	70.000000	2.36572   	70.000000	0.000810016	
75.000000	1.89224   	75.000000	2.24413   	75.000000	2.23447   	75.000000	2.23773   	75.000000	2.24337   	75.000000	0.000760619	
80.000000	1.80229   	80.000000	2.13595   	80.000000	2.12768   	80.000000	2.12875   	80.000000	2.13523   	80.000000	0.000717119	
85.000000	1.72205   	85.000000	2.03963   	85.000000	2.03237   	85.000000	2.03183   	85.000000	2.03895   	85.000000	0.000678505	
90.000000	1.65      	90.000000	1.9533    	90.000000	1.94722   	90.000000	1.94506   	90.000000	1.95266   	90.000000	0.000643989	
95.000000	1.58493   	95.000000	1.87549   	95.000000	1.87026   	95.000000	1.86691   	95.000000	1.87488   	95.000000	0.000612944	
100.000000	1.52584   	100.000000	1.80499   	100.000000	1.80035   	100.000000	1.79615   	100.000000	1.8044    	100.000000	0.000584864	
105.000000	1.47194   	105.000000	1.7408    	105.000000	1.73692   	105.000000	1.73178   	105.000000	1.74024   	105.000000	0.000559339	
110.000000	1.42255   	110.000000	1.68211   	110.000000	1.67879   	110.000000	1.67296   	110.000000	1.68158   	110.000000	0.000536031	
115.000000	1.37711   	115.000000	1.62824   	115.000000	1.62541   	115.000000	1.61901   	115.000000	1.62773   	115.000000	0.00051466	
120.000000	1.33516   	120.000000	1.57862   	120.000000	1.57625   	120.000000	1.56933   	120.000000	1.57813   	120.000000	0.000494991	
125.000000	1.29631   	125.000000	1.53276   	125.000000	1.53084   	125.000000	1.52344   	125.000000	1.53228   	125.000000	0.000476826	
130.000000	1.26021   	130.000000	1.49024   	130.000000	1.48874   	130.000000	1.48092   	130.000000	1.48978   	130.000000	0.000459997	
135.000000	1.22658   	135.000000	1.45071   	135.000000	1.44948   	135.000000	1.44141   	135.000000	1.45027   	135.000000	0.000444359	
140.000000	1.19516   	140.000000	1.41387   	140.000000	1.41297   	140.000000	1.4046    	140.000000	1.41344   	140.000000	0.000429789	
145.000000	1.16574   	145.000000	1.37945   	145.000000	1.3789    	145.000000	1.37022   	145.000000	1.37903   	145.000000	0.00041618	
150.000000	1.13812   	150.000000	1.34721   	150.000000	1.3469    	150.000000	1.33804   	150.000000	1.34681   	150.000000	0.000403439	
155.000000	1.09917   	155.000000	1.31696   	155.000000	1.31688   	155.000000	1.30785   	155.000000	1.31657   	155.000000	0.000391484	
